id,date,store_nbr,family,sales,onpromotion
304559,2013-06-20,54,BEAUTY,1.0,0
2083136,2016-03-17,9,FROZEN FOODS,80.0,0
884796,2014-05-13,35,AUTOMOTIVE,4.0,0
1415291,2015-03-08,2,LAWN AND GARDEN,14.0,0
1665872,2015-07-26,5,SEAFOOD,19.763,0
1257219,2014-12-08,34,HOME CARE,266.0,0
1891914,2015-11-30,42,MEATS,158.704,0
1755230,2015-09-14,8,PET SUPPLIES,11.0,0
2232499,2016-06-09,49,HOME AND KITCHEN II,32.0,3
2624119,2017-01-16,37,PERSONAL CARE,275.0,5
1600734,2015-06-20,23,BEVERAGES,1768.0,1
1148739,2014-10-08,40,DELI,207.0,0
719972,2014-02-10,10,FROZEN FOODS,24.0,0
675698,2014-01-16,18,MAGAZINES,0.0,0
1681349,2015-08-04,34,SEAFOOD,1.0,0
237512,2013-05-14,23,FROZEN FOODS,56.366,0
939166,2014-06-13,10,LADIESWEAR,0.0,0
597876,2013-12-02,34,HOME AND KITCHEN I,0.0,0
1939186,2015-12-28,2,CLEANING,1063.0,0
2875109,2017-06-06,3,HOME APPLIANCES,4.0,0
1258100,2014-12-09,1,DAIRY,773.0,2
592604,2013-11-29,36,MAGAZINES,0.0,0
1271652,2014-12-16,39,PRODUCE,2367.904,138
176535,2013-04-10,12,HOME CARE,0.0,0
582699,2013-11-23,9,HOME CARE,0.0,0
1225442,2014-11-20,42,LAWN AND GARDEN,0.0,0
2049226,2016-02-27,7,PERSONAL CARE,247.0,1
1134523,2014-09-30,41,HOME AND KITCHEN II,15.0,0
49330,2013-01-28,42,POULTRY,0.0,0
659655,2014-01-07,18,HOME CARE,157.0,0
1419990,2015-03-10,51,AUTOMOTIVE,22.0,1
523541,2013-10-21,48,PREPARED FOODS,84.378,0
281501,2013-06-07,8,FROZEN FOODS,198.884,0
526776,2013-10-23,39,PRODUCE,0.0,0
60034,2013-02-03,43,CLEANING,810.0,0
587819,2013-11-26,51,MAGAZINES,0.0,0
1542670,2015-05-18,43,LADIESWEAR,0.0,0
46763,2013-01-27,21,BEAUTY,0.0,0
2085610,2016-03-19,28,EGGS,220.0,1
1123220,2014-09-24,24,SEAFOOD,44.704002,0
1962653,2016-01-10,28,FROZEN FOODS,119.992,3
87279,2013-02-18,8,PLAYERS AND ELECTRONICS,0.0,0
2938147,2017-07-11,48,PERSONAL CARE,478.0,2
292731,2013-06-14,22,LINGERIE,0.0,0
1515054,2015-05-03,19,MEATS,191.853,0
2250020,2016-06-19,40,HARDWARE,2.0,0
356843,2013-07-20,21,HARDWARE,0.0,0
1998318,2016-01-30,29,BEVERAGES,2401.0,0
258023,2013-05-25,48,PREPARED FOODS,132.17,0
232039,2013-05-11,2,HOME AND KITCHEN II,0.0,0
2166569,2016-05-03,49,LAWN AND GARDEN,17.0,0
432703,2013-08-31,5,CLEANING,1123.0,0
967254,2014-06-28,48,MEATS,1101.455,0
258843,2013-05-26,21,MEATS,0.0,0
709329,2014-02-04,11,PLAYERS AND ELECTRONICS,0.0,0
1764716,2015-09-20,24,DAIRY,1296.0,1
1212755,2014-11-13,37,BREAD/BAKERY,675.865,0
1967188,2016-01-12,54,PERSONAL CARE,144.0,0
2151548,2016-04-25,28,HARDWARE,3.0,0
1333579,2015-01-21,27,HOME AND KITCHEN II,9.0,0
878437,2014-05-09,7,EGGS,357.0,0
2161738,2016-05-01,14,CLEANING,1293.0,7
995470,2014-07-14,4,PERSONAL CARE,161.0,0
151747,2013-03-27,17,GROCERY II,1.0,0
892383,2014-05-17,47,PRODUCE,29.0,0
67665,2013-02-07,8,HOME AND KITCHEN I,0.0,0
2716584,2017-03-09,31,MEATS,626.289,23
2696756,2017-02-26,25,PREPARED FOODS,160.30301,1
2917490,2017-06-30,19,PET SUPPLIES,2.0,0
678869,2014-01-17,7,PET SUPPLIES,2.0,0
96361,2013-02-24,13,BABY CARE,0.0,0
1285610,2014-12-24,30,PREPARED FOODS,31.0,0
1666947,2015-07-27,30,HOME CARE,114.0,0
794800,2014-03-24,1,POULTRY,299.343,0
2795086,2017-04-22,34,LADIESWEAR,7.0,0
110938,2013-03-04,21,PERSONAL CARE,0.0,0
767632,2014-03-08,47,LADIESWEAR,17.0,0
2634500,2017-01-22,29,FROZEN FOODS,98.0,3
477172,2013-09-25,47,PERSONAL CARE,252.0,0
160870,2013-04-01,22,POULTRY,0.0,0
2976267,2017-08-02,18,PRODUCE,1291.206,8
1676379,2015-08-01,45,GROCERY I,13726.0,11
1277882,2014-12-20,14,MAGAZINES,1.0,0
2096395,2016-03-25,30,BOOKS,0.0,0
2787520,2017-04-18,22,EGGS,42.0,1
182032,2013-04-13,17,BOOKS,0.0,0
1622989,2015-07-02,47,HOME AND KITCHEN II,39.0,0
2790822,2017-04-20,15,GROCERY I,3507.0,69
2988922,2017-08-09,23,GROCERY II,33.0,0
2455848,2016-10-13,16,LINGERIE,0.0,0
954481,2014-06-21,4,"LIQUOR,WINE,BEER",169.0,0
702597,2014-01-31,22,PLAYERS AND ELECTRONICS,0.0,0
787233,2014-03-19,47,HOME CARE,492.0,0
970069,2014-06-30,28,BABY CARE,0.0,0
984656,2014-07-08,37,BEAUTY,2.0,0
327770,2013-07-03,6,HARDWARE,0.0,0
1100068,2014-09-11,25,GROCERY II,2.0,0
2512805,2016-11-14,14,LAWN AND GARDEN,0.0,0
2225840,2016-06-06,12,MAGAZINES,0.0,0
325296,2013-07-02,36,HOME AND KITCHEN I,0.0,0
1517336,2015-05-04,32,PREPARED FOODS,11.0,0
1598690,2015-06-19,16,BREAD/BAKERY,141.0,0
2627735,2017-01-18,39,FROZEN FOODS,72.625,2
1647162,2015-07-16,26,AUTOMOTIVE,0.0,0
483615,2013-09-29,29,AUTOMOTIVE,0.0,0
2657854,2017-02-04,34,BABY CARE,0.0,0
792725,2014-03-22,50,SEAFOOD,25.572,0
2287021,2016-07-10,29,"LIQUOR,WINE,BEER",124.0,0
108433,2013-03-02,50,POULTRY,544.81903,0
929923,2014-06-07,50,HOME AND KITCHEN II,0.0,0
1738303,2015-09-05,32,POULTRY,58.67,0
2726935,2017-03-15,22,GROCERY II,4.0,0
1279503,2014-12-21,1,PLAYERS AND ELECTRONICS,6.0,0
1926796,2015-12-20,21,PERSONAL CARE,578.0,0
945552,2014-06-16,4,BEVERAGES,1130.0,0
1405949,2015-03-02,8,HOME APPLIANCES,2.0,0
1591521,2015-06-15,14,PRODUCE,380.32,0
742242,2014-02-22,35,CELEBRATION,0.0,0
2405700,2016-09-15,1,AUTOMOTIVE,2.0,0
1692128,2015-08-10,37,LAWN AND GARDEN,15.0,0
1871618,2015-11-19,23,MAGAZINES,5.0,0
287163,2013-06-11,16,PRODUCE,0.0,0
1947139,2016-01-01,42,CLEANING,0.0,0
1552851,2015-05-24,3,BEVERAGES,8321.0,1
1989598,2016-01-25,33,POULTRY,184.018,0
1288836,2014-12-27,21,LINGERIE,0.0,0
556312,2013-11-09,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
1458323,2015-04-01,27,LAWN AND GARDEN,9.0,2
1269965,2014-12-15,41,PET SUPPLIES,3.0,0
2199355,2016-05-22,2,BOOKS,0.0,0
152605,2013-03-27,40,GROCERY II,2.0,0
2506989,2016-11-10,50,GROCERY I,4959.0,97
1254962,2014-12-07,21,BREAD/BAKERY,0.0,0
2004034,2016-02-02,39,EGGS,427.0,0
2000607,2016-01-31,42,HOME AND KITCHEN I,49.0,0
1035736,2014-08-06,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
1869547,2015-11-18,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
2319538,2016-07-28,41,BABY CARE,0.0,0
1721716,2015-08-27,18,CLEANING,459.0,0
2107500,2016-03-31,41,LINGERIE,4.0,0
17160,2013-01-10,40,AUTOMOTIVE,1.0,0
2855166,2017-05-26,20,CELEBRATION,14.0,2
1745623,2015-09-09,38,"LIQUOR,WINE,BEER",78.0,0
973493,2014-07-02,23,PET SUPPLIES,5.0,0
2624632,2017-01-16,51,EGGS,340.0,2
2402076,2016-09-12,8,CELEBRATION,28.0,0
2770233,2017-04-08,37,HOME AND KITCHEN I,42.0,0
1986464,2016-01-23,45,PREPARED FOODS,466.83502,0
959122,2014-06-24,20,EGGS,0.0,0
1158934,2014-10-14,27,CLEANING,682.0,3
142641,2013-03-22,11,HOME AND KITCHEN I,0.0,0
1235094,2014-11-26,14,BEVERAGES,1134.0,0
2343259,2016-08-10,7,POULTRY,584.679,0
2814431,2017-05-03,27,PET SUPPLIES,11.0,1
2695927,2017-02-25,51,PERSONAL CARE,372.0,7
1634328,2015-07-09,16,BEVERAGES,1380.0,1
2740611,2017-03-22,6,PLAYERS AND ELECTRONICS,10.0,0
2271469,2016-07-01,42,GROCERY II,26.0,0
475401,2013-09-24,48,BEVERAGES,1008.0,0
2830185,2017-05-12,2,CELEBRATION,14.0,1
1842602,2015-11-03,1,HARDWARE,5.0,0
1948429,2016-01-02,29,EGGS,116.0,1
2935079,2017-07-10,12,PET SUPPLIES,2.0,0
324082,2013-07-01,51,"LIQUOR,WINE,BEER",71.0,0
1260281,2014-12-10,20,FROZEN FOODS,0.0,0
704483,2014-02-01,25,SEAFOOD,9.0,0
1440034,2015-03-22,14,GROCERY II,2.0,0
137777,2013-03-19,25,BEAUTY,0.0,0
1645197,2015-07-15,20,HOME AND KITCHEN I,21.0,0
1153557,2014-10-11,26,DELI,86.279,0
1736390,2015-09-04,29,PREPARED FOODS,42.142,1
292532,2013-06-14,17,LAWN AND GARDEN,0.0,0
412848,2013-08-20,42,HOME CARE,0.0,0
1647048,2015-07-16,22,HOME CARE,0.0,0
1573267,2015-06-04,51,PERSONAL CARE,215.0,2
2089123,2016-03-21,26,PERSONAL CARE,106.0,5
2845140,2017-05-20,39,GROCERY I,8618.578,61
2181360,2016-05-12,14,PLAYERS AND ELECTRONICS,3.0,0
1951141,2016-01-03,54,HOME AND KITCHEN II,4.0,0
2223114,2016-06-04,36,BEVERAGES,2484.0,7
1859150,2015-11-12,23,PREPARED FOODS,63.606,0
52513,2013-01-30,32,EGGS,16.0,0
381942,2013-08-03,26,AUTOMOTIVE,2.0,0
604024,2013-12-05,7,PERSONAL CARE,151.0,0
2957900,2017-07-22,52,FROZEN FOODS,404.121,1
1490087,2015-04-19,19,BREAD/BAKERY,279.0,0
1207682,2014-11-10,44,HARDWARE,1.0,0
1584284,2015-06-11,11,LAWN AND GARDEN,0.0,0
848252,2014-04-23,1,LAWN AND GARDEN,16.0,0
918696,2014-06-01,36,DELI,232.947,0
1605367,2015-06-22,52,HOME AND KITCHEN II,0.0,0
1696929,2015-08-13,22,BEVERAGES,0.0,0
1957244,2016-01-07,26,HARDWARE,0.0,0
2154611,2016-04-27,14,DAIRY,442.0,82
2328938,2016-08-02,54,PREPARED FOODS,99.0,1
2204652,2016-05-25,18,LINGERIE,2.0,0
710648,2014-02-04,48,PET SUPPLIES,0.0,0
2751946,2017-03-29,24,EGGS,252.0,2
708291,2014-02-03,32,GROCERY I,1395.0,0
1042921,2014-08-10,21,"LIQUOR,WINE,BEER",0.0,0
2586192,2016-12-26,23,HOME AND KITCHEN I,14.0,2
1988156,2016-01-24,43,BREAD/BAKERY,297.0,38
66947,2013-02-07,37,MAGAZINES,0.0,0
878079,2014-05-09,46,HOME AND KITCHEN I,0.0,0
1649888,2015-07-17,51,LAWN AND GARDEN,15.0,0
380075,2013-08-02,23,HARDWARE,0.0,0
2526408,2016-11-21,45,PLAYERS AND ELECTRONICS,18.0,0
383004,2013-08-03,6,CELEBRATION,0.0,0
524517,2013-10-22,26,HOME AND KITCHEN I,0.0,0
691230,2014-01-24,53,GROCERY I,0.0,0
812020,2014-04-02,42,"LIQUOR,WINE,BEER",0.0,0
278513,2013-06-06,23,PET SUPPLIES,0.0,0
140979,2013-03-21,15,BEVERAGES,442.0,0
1682554,2015-08-05,19,HOME AND KITCHEN II,23.0,0
2089192,2016-03-21,28,POULTRY,242.954,0
1078307,2014-08-30,14,SEAFOOD,0.0,0
1329747,2015-01-19,2,GROCERY I,3373.0,1
1599882,2015-06-19,49,DELI,423.525,62
2360031,2016-08-20,28,BEVERAGES,3576.0,22
2159480,2016-04-29,5,PET SUPPLIES,7.0,0
2818419,2017-05-05,39,LINGERIE,7.0,0
1706746,2015-08-18,47,LADIESWEAR,27.0,0
531034,2013-10-25,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
1192562,2014-11-02,20,DAIRY,0.0,0
1472173,2015-04-09,16,EGGS,123.0,14
2281064,2016-07-07,12,BREAD/BAKERY,225.0,4
1033729,2014-08-05,14,BOOKS,0.0,0
2341871,2016-08-10,18,PET SUPPLIES,3.0,0
249384,2013-05-20,7,BEVERAGES,1789.0,0
466871,2013-09-19,9,LAWN AND GARDEN,1.0,0
433652,2013-09-01,26,SEAFOOD,7.0,0
2388864,2016-09-05,36,PLAYERS AND ELECTRONICS,8.0,0
1972546,2016-01-15,6,BOOKS,0.0,0
414324,2013-08-21,34,DELI,153.396,0
1782177,2015-09-30,14,GROCERY I,2181.0,12
1071625,2014-08-26,27,HOME AND KITCHEN II,0.0,0
1318967,2015-01-13,17,MAGAZINES,0.0,0
893845,2014-05-18,39,CLEANING,1522.0,0
726110,2014-02-13,32,FROZEN FOODS,3.0,0
91738,2013-02-21,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2479949,2016-10-26,41,SEAFOOD,9.0,2
1283169,2014-12-23,12,PRODUCE,417.119,39
410623,2013-08-19,30,BOOKS,0.0,0
587747,2013-11-26,5,HOME APPLIANCES,0.0,0
2075810,2016-03-13,52,FROZEN FOODS,0.0,0
397461,2013-08-12,11,DELI,268.984,0
2379259,2016-08-31,17,PERSONAL CARE,274.0,7
853119,2014-04-25,46,BEVERAGES,2075.0,0
1765907,2015-09-20,8,FROZEN FOODS,260.548,1
2417303,2016-09-21,34,LAWN AND GARDEN,0.0,0
2209766,2016-05-28,11,LAWN AND GARDEN,3.0,0
632019,2013-12-21,42,BEVERAGES,0.0,0
2972578,2017-07-31,15,BOOKS,0.0,0
608266,2013-12-08,26,EGGS,56.0,0
513425,2013-10-16,15,FROZEN FOODS,24.0,0
819233,2014-04-06,45,DAIRY,3691.0,0
2828087,2017-05-11,10,LAWN AND GARDEN,0.0,0
2896678,2017-06-18,35,BOOKS,0.0,0
1089755,2014-09-05,35,PREPARED FOODS,1.0,0
2272920,2016-07-02,33,GROCERY I,5177.0,57
569331,2013-11-16,33,HOME AND KITCHEN I,0.0,0
2080703,2016-03-16,4,LAWN AND GARDEN,0.0,0
29713,2013-01-17,42,GROCERY II,0.0,0
2459033,2016-10-14,6,BREAD/BAKERY,488.139,0
1054132,2014-08-16,36,GROCERY II,4.0,0
329234,2013-07-04,46,PET SUPPLIES,0.0,0
1665906,2015-07-26,51,AUTOMOTIVE,5.0,0
2764654,2017-04-05,30,GROCERY II,0.0,0
2640512,2017-01-25,47,HOME APPLIANCES,0.0,0
57962,2013-02-02,35,HARDWARE,1.0,0
1128887,2014-09-27,33,MAGAZINES,0.0,0
426577,2013-08-28,28,LADIESWEAR,0.0,0
1811520,2015-10-16,37,HOME CARE,226.0,1
790131,2014-03-21,29,GROCERY I,0.0,0
436472,2013-09-02,6,HARDWARE,1.0,0
911877,2014-05-28,44,LINGERIE,3.0,0
2054111,2016-03-01,43,PET SUPPLIES,0.0,0
2718676,2017-03-10,40,BOOKS,0.0,0
2753697,2017-03-30,23,GROCERY I,1967.0,32
1389490,2015-02-21,45,PERSONAL CARE,718.0,0
258329,2013-05-25,8,BREAD/BAKERY,600.686,0
1138566,2014-10-02,6,AUTOMOTIVE,4.0,0
315119,2013-06-26,50,BEAUTY,8.0,0
574893,2013-11-19,4,AUTOMOTIVE,2.0,0
2301733,2016-07-18,41,HOME AND KITCHEN II,26.0,1
1430752,2015-03-16,53,BOOKS,0.0,0
785135,2014-03-18,38,SEAFOOD,3.0,0
1568171,2015-06-02,1,FROZEN FOODS,114.0,1
1609799,2015-06-25,27,PET SUPPLIES,12.0,0
166318,2013-04-04,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
2152601,2016-04-25,8,FROZEN FOODS,123.0,0
2366059,2016-08-23,46,PERSONAL CARE,579.0,6
2221113,2016-06-03,3,HOME AND KITCHEN I,95.0,0
1330078,2015-01-19,29,GROCERY II,0.0,0
1550775,2015-05-23,21,CELEBRATION,0.0,0
2279359,2016-07-06,14,HOME AND KITCHEN II,21.0,0
689884,2014-01-24,16,LADIESWEAR,0.0,0
200779,2013-04-23,42,CLEANING,0.0,0
2069188,2016-03-10,17,"LIQUOR,WINE,BEER",30.0,0
2857170,2017-05-27,26,PRODUCE,567.331,6
226225,2013-05-07,7,EGGS,242.0,0
314698,2013-06-26,39,EGGS,78.0,0
2187070,2016-05-15,24,POULTRY,500.908,0
2570526,2016-12-16,33,MEATS,200.722,0
1893493,2015-12-01,37,LADIESWEAR,35.0,0
2434452,2016-10-01,16,DELI,284.0,7
2482712,2016-10-28,2,MAGAZINES,8.0,0
2560707,2016-12-10,9,CELEBRATION,11.0,0
2615993,2017-01-12,1,HOME APPLIANCES,0.0,0
2250152,2016-06-19,44,HARDWARE,2.0,0
556499,2013-11-09,23,LAWN AND GARDEN,0.0,0
341758,2013-07-11,48,EGGS,79.0,0
1749548,2015-09-11,48,LAWN AND GARDEN,3.0,0
2989293,2017-08-09,33,LINGERIE,15.0,0
886282,2014-05-14,27,BABY CARE,0.0,0
104821,2013-02-28,5,GROCERY II,18.0,0
1792447,2015-10-05,51,LADIESWEAR,1.0,0
1330633,2015-01-19,44,CLEANING,2423.0,1
759075,2014-03-03,8,DELI,232.995,0
1564432,2015-05-30,54,BABY CARE,0.0,0
2027961,2016-02-16,10,GROCERY I,2803.0,47
2215637,2016-05-31,26,HOME APPLIANCES,1.0,0
1604258,2015-06-22,21,PREPARED FOODS,0.0,0
473112,2013-09-23,33,MEATS,106.098,0
2288926,2016-07-11,32,GROCERY II,0.0,0
251705,2013-05-22,21,HARDWARE,0.0,0
930231,2014-06-08,1,PLAYERS AND ELECTRONICS,0.0,0
1576479,2015-06-06,42,BEVERAGES,0.0,0
1117614,2014-09-21,18,BEVERAGES,3900.0,0
1523428,2015-05-07,53,HOME AND KITCHEN II,5.0,0
2647879,2017-01-29,53,PERSONAL CARE,504.0,7
1988101,2016-01-24,41,HOME AND KITCHEN II,28.0,0
366187,2013-07-25,33,LADIESWEAR,0.0,0
1462540,2015-04-03,45,GROCERY II,86.0,0
1818197,2015-10-20,24,PREPARED FOODS,149.24,0
158853,2013-03-31,16,MEATS,121.756996,0
2409001,2016-09-16,51,BABY CARE,0.0,0
700493,2014-01-30,14,BEAUTY,1.0,0
967072,2014-06-28,43,CLEANING,1029.0,0
709766,2014-02-04,24,BEAUTY,3.0,0
732751,2014-02-17,19,LADIESWEAR,0.0,0
2083108,2016-03-17,8,HOME AND KITCHEN II,57.0,2
1772816,2015-09-24,50,MAGAZINES,2.0,0
825582,2014-04-10,23,LINGERIE,1.0,0
274469,2013-06-04,10,DAIRY,92.0,0
1154830,2014-10-12,11,POULTRY,637.92,0
1520459,2015-05-06,20,HOME APPLIANCES,0.0,0
1042847,2014-08-10,2,HARDWARE,0.0,0
2625959,2017-01-17,39,HOME APPLIANCES,0.0,0
1770220,2015-09-23,29,BABY CARE,0.0,0
833637,2014-04-14,49,MEATS,482.014,0
1340425,2015-01-25,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
1071144,2014-08-26,13,PRODUCE,0.0,0
1639831,2015-07-12,2,POULTRY,615.615,0
2259219,2016-06-24,49,CELEBRATION,40.0,0
400919,2013-08-13,9,BEAUTY,6.0,0
442836,2013-09-06,34,DELI,175.243,0
2917630,2017-06-30,23,BABY CARE,0.0,0
2255227,2016-06-22,37,CLEANING,896.0,9
452816,2013-09-12,14,MAGAZINES,0.0,0
548834,2013-11-04,9,FROZEN FOODS,59.5,0
146313,2013-03-24,14,MEATS,300.438,0
2650116,2017-01-31,17,HOME CARE,371.0,9
2201391,2016-05-23,26,PLAYERS AND ELECTRONICS,0.0,0
1975713,2016-01-17,44,BEVERAGES,14933.0,4
2219604,2016-06-02,37,MEATS,226.567,0
612067,2013-12-10,32,HOME AND KITCHEN II,0.0,0
990213,2014-07-11,42,HOME AND KITCHEN I,0.0,0
1392660,2015-02-23,34,PLAYERS AND ELECTRONICS,0.0,0
2651985,2017-02-01,2,CELEBRATION,8.0,0
998415,2014-07-16,23,AUTOMOTIVE,1.0,0
542966,2013-11-01,43,HOME APPLIANCES,1.0,0
347974,2013-07-15,22,"LIQUOR,WINE,BEER",0.0,0
1338912,2015-01-24,27,BEVERAGES,2058.0,1
1787707,2015-10-03,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2789438,2017-04-19,26,HARDWARE,1.0,0
2025253,2016-02-14,34,EGGS,76.0,0
1576786,2015-06-06,50,GROCERY II,59.0,0
1538873,2015-05-16,37,HOME APPLIANCES,1.0,0
2852824,2017-05-24,54,CLEANING,787.0,27
731054,2014-02-16,21,BREAD/BAKERY,0.0,0
2303208,2016-07-19,33,CELEBRATION,5.0,0
2380461,2016-08-31,50,CELEBRATION,40.0,1
2789574,2017-04-19,3,HOME CARE,433.0,4
402628,2013-08-14,6,POULTRY,291.611,0
1254375,2014-12-06,54,GROCERY I,2910.0,6
1033343,2014-08-04,52,HARDWARE,0.0,0
1525301,2015-05-08,7,DAIRY,1402.0,1
1261381,2014-12-10,50,"LIQUOR,WINE,BEER",137.0,0
2187493,2016-05-15,36,"LIQUOR,WINE,BEER",48.0,0
2638896,2017-01-24,51,HOME CARE,263.0,9
2574893,2016-12-18,7,BEAUTY,1.0,0
1506207,2015-04-28,20,LINGERIE,1.0,0
1201073,2014-11-07,1,BREAD/BAKERY,354.729,1
1091162,2014-09-06,25,HOME APPLIANCES,0.0,0
715302,2014-02-07,29,PLAYERS AND ELECTRONICS,0.0,0
2676945,2017-02-15,2,HOME CARE,248.0,8
397681,2013-08-12,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
2932004,2017-07-08,26,LAWN AND GARDEN,8.0,0
1949070,2016-01-02,46,MEATS,1622.227,0
1434897,2015-03-19,2,MEATS,501.833,0
2394648,2016-09-08,49,BEVERAGES,5347.0,17
537697,2013-10-29,45,POULTRY,422.539,0
766525,2014-03-08,17,BABY CARE,0.0,0
1321529,2015-01-14,39,FROZEN FOODS,59.783,0
2735328,2017-03-19,8,MEATS,524.753,0
2085769,2016-03-19,32,BOOKS,0.0,0
2775179,2017-04-11,26,FROZEN FOODS,19.615,1
2216035,2016-05-31,37,LADIESWEAR,26.0,0
1392450,2015-02-23,29,HOME AND KITCHEN I,0.0,0
2039547,2016-02-22,35,HOME AND KITCHEN I,11.0,1
2899544,2017-06-20,15,SEAFOOD,11.0,0
833521,2014-04-14,46,CLEANING,1533.0,0
1692057,2015-08-10,35,HOME AND KITCHEN I,5.0,0
849885,2014-04-23,6,BEVERAGES,1396.0,0
2995537,2017-08-12,9,POULTRY,383.387,0
680464,2014-01-18,51,BOOKS,0.0,0
399173,2013-08-13,1,BREAD/BAKERY,248.605,0
2477539,2016-10-25,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
1346159,2015-01-28,3,MAGAZINES,0.0,0
1287913,2014-12-26,45,"LIQUOR,WINE,BEER",537.0,0
2251491,2016-06-20,32,AUTOMOTIVE,3.0,0
1818773,2015-10-20,40,FROZEN FOODS,43.0,0
899200,2014-05-21,39,HOME AND KITCHEN II,0.0,0
1216780,2014-11-15,5,BOOKS,0.0,0
1621603,2015-07-01,9,HOME AND KITCHEN II,37.0,0
2496138,2016-11-04,46,HOME CARE,1147.0,13
1582792,2015-06-10,2,GROCERY II,30.0,0
1533468,2015-05-13,35,MEATS,124.318,0
2751811,2017-03-29,20,CLEANING,846.0,26
1064885,2014-08-22,38,DAIRY,800.0,4
833130,2014-04-14,35,GROCERY I,1517.0,0
2338497,2016-08-08,23,HOME CARE,146.0,6
1487354,2015-04-17,41,FROZEN FOODS,133.0,5
245275,2013-05-18,40,LADIESWEAR,0.0,0
2372904,2016-08-27,39,CELEBRATION,8.0,0
602493,2013-12-05,14,GROCERY I,2433.0,0
2113458,2016-04-04,1,CELEBRATION,16.0,0
104094,2013-02-28,3,GROCERY I,4034.0,0
1048420,2014-08-13,26,EGGS,26.0,0
1624979,2015-07-03,52,PET SUPPLIES,0.0,0
1246662,2014-12-02,38,LINGERIE,12.0,0
1437090,2015-03-20,31,CELEBRATION,0.0,0
2069796,2016-03-10,34,BEVERAGES,2191.0,19
2501036,2016-11-07,33,SEAFOOD,1.0,1
2762224,2017-04-04,12,PERSONAL CARE,193.0,12
336181,2013-07-08,41,EGGS,104.0,0
1643855,2015-07-14,32,PET SUPPLIES,1.0,0
677308,2014-01-17,13,HOME AND KITCHEN II,6.0,0
2611909,2017-01-09,44,PERSONAL CARE,648.0,6
1782159,2015-09-30,13,PLAYERS AND ELECTRONICS,1.0,0
2484350,2016-10-29,16,FROZEN FOODS,74.037,14
2846569,2017-05-21,29,"LIQUOR,WINE,BEER",80.0,6
2331445,2016-08-04,25,POULTRY,99.378,0
226449,2013-05-08,13,BEVERAGES,568.0,0
1688381,2015-08-08,32,BEAUTY,0.0,0
2112169,2016-04-03,23,BOOKS,0.0,0
785537,2014-03-18,5,BREAD/BAKERY,328.67902,0
1029764,2014-08-02,51,SEAFOOD,71.78,0
1605181,2015-06-22,47,POULTRY,1016.986,0
1072938,2014-08-27,14,DELI,0.0,0
606008,2013-12-07,12,PREPARED FOODS,15.0,0
509595,2013-10-13,8,DELI,315.876,0
658733,2014-01-06,41,LAWN AND GARDEN,6.0,0
377094,2013-07-31,4,BEVERAGES,1084.0,0
296213,2013-06-16,20,BREAD/BAKERY,0.0,0
1033351,2014-08-04,52,"LIQUOR,WINE,BEER",0.0,0
2810027,2017-04-30,53,FROZEN FOODS,193.814,1
2080256,2016-03-16,28,BEAUTY,3.0,0
2634321,2017-01-22,23,PRODUCE,1287.538,8
1039065,2014-08-08,13,PLAYERS AND ELECTRONICS,0.0,0
1794532,2015-10-07,10,PERSONAL CARE,187.0,2
721594,2014-02-10,6,HOME AND KITCHEN II,0.0,0
2713526,2017-03-07,46,BEAUTY,12.0,2
168671,2013-04-05,41,DAIRY,208.0,0
1161736,2014-10-15,6,BOOKS,0.0,0
2567488,2016-12-14,48,"LIQUOR,WINE,BEER",95.0,6
1442682,2015-03-23,38,LINGERIE,5.0,0
2042237,2016-02-24,10,SEAFOOD,6.0,0
1682021,2015-08-04,53,FROZEN FOODS,74.0,1
1351005,2015-01-31,16,HOME CARE,0.0,0
2343935,2016-08-11,26,FROZEN FOODS,20.0,0
1751759,2015-09-13,10,LAWN AND GARDEN,0.0,0
90189,2013-02-20,4,AUTOMOTIVE,4.0,0
1356432,2015-02-03,19,AUTOMOTIVE,9.0,0
1076563,2014-08-29,16,BOOKS,0.0,0
1056120,2014-08-17,41,LINGERIE,25.0,0
527891,2013-10-24,20,MAGAZINES,0.0,0
373100,2013-07-29,28,BEAUTY,1.0,0
2416076,2016-09-20,5,HARDWARE,0.0,0
1432247,2015-03-17,45,HARDWARE,1.0,0
700207,2014-01-29,6,GROCERY II,27.0,0
1787455,2015-10-03,12,EGGS,101.0,0
67044,2013-02-07,4,LINGERIE,13.0,0
1953401,2016-01-05,18,SEAFOOD,12.48,0
1504187,2015-04-27,14,HARDWARE,0.0,0
816816,2014-04-05,28,AUTOMOTIVE,3.0,0
2573129,2016-12-17,7,LAWN AND GARDEN,60.0,0
2637497,2017-01-24,13,BREAD/BAKERY,84.0,0
2635594,2017-01-23,1,HOME AND KITCHEN II,20.0,0
2106635,2016-03-31,18,HARDWARE,6.0,0
